user_id,country,sex,height,weight,age,years_cl,date_first,date_last,grades_count,grades_first,grades_last,grades_max,grades_mean,year_first,year_last
41028,other,0,173,73,23.0,8,2011-07-28 22:00:00,2013-10-27 23:00:00,38,42,42,53,44.1578947368421,2011,2013
41032,SWE,0,178,63,32.0,6,2012-11-09 23:00:00,2015-06-03 22:00:00,42,38,49,49,39.19047619047619,2012,2015
41034,USA,0,188,73,31.0,8,2011-08-26 22:00:00,2012-03-26 22:00:00,13,42,49,49,45.15384615384615,2011,2012
41038,other,1,158,48,23.0,10,2011-01-19 23:00:00,2012-02-01 23:00:00,3,51,55,55,52.333333333333336,2011,2012
41040,ITA,0,175,63,28.0,7,2011-06-22 22:00:00,2017-06-14 22:00:00,92,53,59,64,54.46739130434783,2011,2017
41046,other,0,179,73,42.0,14,2011-05-28 22:00:00,2017-06-08 22:00:00,56,52,44,53,44.69642857142857,2011,2017
41054,ESP,0,179,68,30.0,7,2012-02-10 23:00:00,2016-05-27 22:00:00,56,38,49,53,40.55357142857143,2012,2016
41057,RUS,0,160,58,38.0,16,2012-01-14 23:00:00,2017-05-19 22:00:00,98,38,62,64,50.57142857142857,2012,2017
41060,DEU,0,184,83,35.0,9,2011-06-06 22:00:00,2012-04-11 22:00:00,3,55,57,57,53.666666666666664,2011,2012
41085,ITA,0,180,73,36.0,14,2012-02-03 23:00:00,2017-06-10 22:00:00,76,48,53,59,50.43421052631579,2012,2017
41090,AUS,0,183,73,23.0,9,2016-08-25 22:00:00,2016-08-25 22:00:00,2,53,53,53,53.0,2016,2016
41091,USA,0,177,73,29.0,10,2011-11-23 23:00:00,2012-10-03 22:00:00,14,55,62,62,55.285714285714285,2011,2012
41096,other,0,171,73,34.0,10,2012-02-11 23:00:00,2013-11-11 23:00:00,42,33,36,42,36.57142857142857,2012,2013
41098,CAN,0,167,53,30.0,9,2011-08-09 22:00:00,2017-08-02 22:00:00,214,51,64,68,54.60280373831776,2011,2017
41107,other,0,169,68,24.0,8,2012-04-05 22:00:00,2017-03-29 22:00:00,217,48,56,62,51.774193548387096,2012,2017
41108,CAN,0,175,68,25.0,6,2014-06-29 22:00:00,2014-07-12 22:00:00,3,58,51,58,54.666666666666664,2014,2014
41124,POL,0,174,68,37.0,10,2016-10-17 22:00:00,2016-10-17 22:00:00,16,59,45,59,50.6875,2016,2016
41136,BRA,0,177,73,45.0,17,2011-11-15 23:00:00,2012-02-19 23:00:00,17,49,40,49,39.470588235294116,2011,2012
41144,NOR,0,184,73,44.0,11,2012-04-07 22:00:00,2014-09-15 22:00:00,58,40,42,53,42.793103448275865,2012,2014
41152,CHE,0,176,68,27.0,9,2012-02-06 23:00:00,2012-03-16 23:00:00,24,49,36,53,42.791666666666664,2012,2012
41155,DEU,0,184,73,30.0,9,2012-02-10 23:00:00,2017-08-31 22:00:00,105,52,55,63,53.8,2012,2017
41162,USA,0,178,68,26.0,10,2012-02-08 23:00:00,2011-04-22 22:00:00,2,36,31,36,33.5,2012,2011
41167,other,1,170,53,31.0,8,2012-02-05 23:00:00,2017-08-24 22:00:00,178,62,59,68,53.943820224719104,2012,2017
41184,other,0,186,73,29.0,6,2011-09-21 22:00:00,2011-09-19 22:00:00,4,36,33,36,34.5,2011,2011
41199,other,0,174,73,40.0,7,2012-02-10 23:00:00,2014-06-07 22:00:00,20,31,36,49,38.75,2012,2014
41211,USA,0,185,68,27.0,5,2012-03-16 23:00:00,2012-03-16 23:00:00,4,29,33,33,30.5,2012,2012
41234,other,0,174,58,28.0,15,2012-02-12 23:00:00,2012-02-12 23:00:00,14,53,64,64,55.714285714285715,2012,2012
41237,BRA,0,170,73,30.0,5,2012-02-03 23:00:00,2012-02-04 23:00:00,2,33,29,33,31.0,2012,2012
41241,FRA,0,177,73,39.0,25,2012-01-13 23:00:00,2017-08-20 22:00:00,263,64,64,71,63.0,2012,2017
41254,DEU,0,174,68,32.0,9,2011-06-17 22:00:00,2017-09-02 22:00:00,184,44,59,62,51.03804347826087,2011,2017
41268,POL,0,173,68,29.0,6,2011-09-02 22:00:00,2017-08-26 22:00:00,679,40,36,57,40.207658321060386,2011,2017
41269,ESP,0,167,53,22.0,6,2011-09-15 22:00:00,2013-02-15 23:00:00,33,36,49,51,43.93939393939394,2011,2013
41277,USA,0,182,78,31.0,16,2012-01-16 23:00:00,2012-01-16 23:00:00,1,44,44,44,44.0,2012,2012
41282,SVN,0,172,73,27.0,8,2011-10-05 22:00:00,2017-06-03 22:00:00,88,43,36,62,46.52272727272727,2011,2017
41287,DEU,0,171,68,30.0,10,2009-05-28 22:00:00,2016-12-25 23:00:00,138,40,49,64,40.6231884057971,2009,2016
41301,AUS,0,176,63,23.0,6,2012-02-10 23:00:00,2012-02-17 23:00:00,6,49,29,49,35.833333333333336,2012,2012
41304,ESP,0,176,68,36.0,6,2011-10-14 22:00:00,2013-10-08 22:00:00,35,36,38,38,33.0,2011,2013
41307,ESP,0,172,68,31.0,5,2012-03-02 23:00:00,2012-05-11 22:00:00,18,36,42,42,36.333333333333336,2012,2012
41311,ESP,0,185,73,32.0,6,2012-01-04 23:00:00,2011-12-08 23:00:00,4,36,36,40,37.0,2012,2011
41313,FRA,0,174,68,32.0,22,2012-07-10 22:00:00,2017-07-14 22:00:00,79,62,67,68,56.51898734177215,2012,2017
41317,DEU,0,182,73,34.0,12,2012-03-25 22:00:00,2017-04-13 22:00:00,10,42,51,53,44.8,2012,2017
41328,MEX,0,171,63,24.0,7,2013-01-27 23:00:00,2013-12-09 23:00:00,4,46,55,55,48.25,2013,2013
41330,MEX,0,172,63,21.0,7,2012-10-07 22:00:00,2015-06-07 22:00:00,16,46,55,59,52.125,2012,2015
41336,other,0,167,63,31.0,10,2012-10-21 22:00:00,2013-04-02 22:00:00,17,55,53,59,52.294117647058826,2012,2013
41354,AUS,0,171,73,39.0,23,2016-06-11 22:00:00,2017-06-01 22:00:00,5,51,33,51,40.4,2016,2017
41360,CAN,0,185,73,26.0,6,2015-07-19 22:00:00,2017-04-12 22:00:00,20,33,42,59,42.15,2015,2017
41372,DEU,0,170,68,35.0,12,2011-11-09 23:00:00,2014-03-28 23:00:00,68,49,51,57,49.220588235294116,2011,2014
41376,POL,0,173,73,26.0,6,2012-03-22 23:00:00,2012-06-23 22:00:00,7,51,40,51,40.42857142857143,2012,2012
41389,DEU,0,192,73,40.0,22,2000-10-07 22:00:00,2013-08-09 22:00:00,11,44,49,62,52.18181818181818,2000,2013
41397,USA,0,185,73,25.0,6,2012-01-05 23:00:00,2012-06-23 22:00:00,9,51,46,51,48.888888888888886,2012,2012
41398,BRA,1,165,58,40.0,11,2012-01-21 23:00:00,2017-05-26 22:00:00,106,40,42,51,41.85849056603774,2012,2017
41401,DEU,0,173,63,25.0,7,2012-03-30 22:00:00,2013-10-31 23:00:00,28,36,44,49,38.42857142857143,2012,2013
41406,ESP,0,177,78,38.0,8,2011-12-09 23:00:00,2015-02-10 23:00:00,47,33,38,49,35.659574468085104,2011,2015
41411,AUT,0,192,78,30.0,8,2012-05-01 22:00:00,2015-08-25 22:00:00,19,44,53,53,41.68421052631579,2012,2015
41414,ESP,1,170,53,22.0,11,2012-02-22 23:00:00,2012-06-29 22:00:00,16,50,49,55,47.125,2012,2012
41430,ESP,1,165,53,33.0,8,2012-02-18 23:00:00,2013-08-20 22:00:00,47,42,49,53,46.702127659574465,2012,2013
41432,POL,0,183,68,26.0,7,2011-04-16 22:00:00,2014-08-22 22:00:00,22,38,42,46,39.63636363636363,2011,2014
41436,ESP,0,172,73,27.0,8,2011-08-16 22:00:00,2017-06-27 22:00:00,318,43,42,55,39.534591194968556,2011,2017
41450,ESP,0,168,68,37.0,8,2012-01-27 23:00:00,2017-09-01 22:00:00,222,46,53,55,46.531531531531535,2012,2017
41454,ITA,0,172,68,23.0,8,2011-12-25 23:00:00,2011-12-25 23:00:00,2,32,33,33,32.5,2011,2011
41473,ESP,0,168,53,26.0,8,2011-09-25 22:00:00,2017-07-29 22:00:00,196,56,44,66,51.107142857142854,2011,2017
41492,GBR,0,172,63,31.0,13,2012-02-07 23:00:00,2016-07-28 22:00:00,53,59,51,68,57.698113207547166,2012,2016
41498,CHE,0,182,73,30.0,8,2012-01-29 23:00:00,2012-01-29 23:00:00,7,55,46,55,50.0,2012,2012
41502,USA,0,193,78,24.0,7,2012-03-03 23:00:00,2017-04-07 22:00:00,71,44,55,55,45.2112676056338,2012,2017
41516,ITA,1,168,53,29.0,8,2012-02-25 23:00:00,2013-03-02 23:00:00,29,44,40,49,43.206896551724135,2012,2013
41517,POL,0,181,63,25.0,16,2007-06-29 22:00:00,2017-09-01 22:00:00,204,59,55,66,53.549019607843135,2007,2017
41520,POL,0,180,58,26.0,11,2012-03-24 23:00:00,2013-10-25 22:00:00,33,33,51,57,39.27272727272727,2012,2013
41529,SWE,0,182,73,30.0,6,2012-04-28 22:00:00,2012-04-28 22:00:00,2,33,31,33,32.0,2012,2012
41532,USA,0,182,73,28.0,10,2015-11-08 23:00:00,2016-03-26 23:00:00,4,50,53,53,51.0,2015,2016
41535,FRA,0,172,63,33.0,20,2015-04-29 22:00:00,2016-12-06 23:00:00,12,62,62,66,59.833333333333336,2015,2016
41549,HRV,1,170,58,25.0,13,2014-03-15 23:00:00,2014-03-15 23:00:00,2,36,36,36,36.0,2014,2014
41569,other,0,168,53,43.0,25,2012-03-03 23:00:00,2012-03-03 23:00:00,1,44,44,44,44.0,2012,2012
41573,other,0,190,83,31.0,13,2012-03-03 23:00:00,2017-05-13 22:00:00,144,49,49,55,45.083333333333336,2012,2017
41583,AUS,0,185,78,45.0,26,2012-03-11 23:00:00,2011-05-30 22:00:00,8,62,66,66,63.75,2012,2011
41620,ITA,0,173,48,21.0,5,2012-03-23 23:00:00,2012-03-23 23:00:00,1,33,33,33,33.0,2012,2012
41627,GBR,0,177,63,33.0,8,2010-07-31 22:00:00,2010-09-15 22:00:00,2,36,49,49,42.5,2010,2010
41628,DEU,0,182,68,28.0,11,2012-03-03 23:00:00,2013-05-07 22:00:00,200,55,55,56,48.695,2012,2013
41633,USA,1,164,68,25.0,12,2012-02-27 23:00:00,2013-10-21 22:00:00,32,51,51,57,52.625,2012,2013
41635,ITA,0,178,73,32.0,12,2012-04-23 22:00:00,2012-04-23 22:00:00,1,33,33,33,33.0,2012,2012
41648,USA,0,180,73,31.0,17,2010-01-19 23:00:00,2009-09-29 22:00:00,14,70,62,70,65.14285714285714,2010,2009
41663,ESP,0,170,68,44.0,25,2012-03-19 23:00:00,2012-03-19 23:00:00,7,40,49,49,44.714285714285715,2012,2012
41666,other,0,181,83,34.0,10,2012-11-22 23:00:00,2013-12-19 23:00:00,4,49,51,53,51.0,2012,2013
41674,ESP,0,162,48,22.0,6,2012-12-05 23:00:00,2013-06-23 22:00:00,11,46,53,57,45.45454545454545,2012,2013
41688,other,1,167,58,28.0,6,2012-05-18 22:00:00,2016-06-03 22:00:00,11,33,33,38,32.36363636363637,2012,2016
41699,RUS,0,185,73,35.0,5,2013-06-21 22:00:00,2016-09-10 22:00:00,31,36,33,51,39.774193548387096,2013,2016
41704,ITA,0,168,63,30.0,6,2012-04-06 22:00:00,2013-08-29 22:00:00,8,35,38,38,33.0,2012,2013
41712,ESP,0,181,68,33.0,11,2012-04-06 22:00:00,2017-07-07 22:00:00,105,57,42,59,50.57142857142857,2012,2017
41741,FRA,0,183,68,27.0,7,2011-10-06 22:00:00,2017-03-17 23:00:00,212,49,53,62,51.68396226415094,2011,2017
41748,AUT,0,186,78,27.0,6,2012-04-02 22:00:00,2017-07-15 22:00:00,35,38,62,62,52.25714285714286,2012,2017
41756,SWE,0,190,88,45.0,25,2012-03-10 23:00:00,2014-04-12 22:00:00,24,31,49,49,37.958333333333336,2012,2014
41762,other,0,171,58,32.0,8,2012-04-07 22:00:00,2014-10-10 22:00:00,31,42,42,49,39.03225806451613,2012,2014
41772,FRA,0,195,83,42.0,17,2005-02-02 23:00:00,2014-02-24 23:00:00,60,62,56,66,60.583333333333336,2005,2014
41781,NLD,0,189,83,33.0,6,2012-03-13 23:00:00,2012-04-19 22:00:00,23,33,33,36,31.391304347826086,2012,2012
41790,DEU,1,170,58,44.0,22,2012-03-14 23:00:00,2016-07-05 22:00:00,783,62,56,64,49.40868454661558,2012,2016
41793,DEU,0,172,68,27.0,7,2011-04-12 22:00:00,2013-05-01 22:00:00,12,46,46,55,48.25,2011,2013
41794,DEU,0,196,83,23.0,8,2012-03-14 23:00:00,2015-06-02 22:00:00,97,64,63,66,51.628865979381445,2012,2015
41797,USA,0,179,78,29.0,7,2010-09-18 22:00:00,2012-04-12 22:00:00,56,31,36,46,37.732142857142854,2010,2012
41816,USA,0,189,73,33.0,11,2012-03-15 23:00:00,2012-03-15 23:00:00,7,51,51,53,50.57142857142857,2012,2012
41826,CHE,1,178,63,39.0,7,2016-09-13 22:00:00,2016-09-17 22:00:00,2,36,31,36,33.5,2016,2016
41850,HRV,0,172,58,35.0,17,2012-01-14 23:00:00,2017-09-01 22:00:00,329,51,64,70,55.243161094224924,2012,2017
41862,other,0,175,68,32.0,5,2012-03-17 23:00:00,2017-07-22 22:00:00,157,36,36,59,39.261146496815286,2012,2017
41882,CHE,0,179,73,32.0,6,2012-05-06 22:00:00,2017-08-29 22:00:00,88,46,49,57,45.78409090909091,2012,2017
41886,ESP,0,174,68,24.0,6,2012-03-10 23:00:00,2012-04-21 22:00:00,8,36,36,36,32.625,2012,2012
41889,USA,1,153,48,31.0,13,2011-11-23 23:00:00,2012-11-18 23:00:00,18,46,46,51,44.72222222222222,2011,2012
41890,ITA,0,176,73,48.0,20,2012-03-17 23:00:00,2017-09-01 22:00:00,185,55,57,59,51.464864864864865,2012,2017
41896,POL,0,172,68,28.0,6,2012-03-17 23:00:00,2013-06-08 22:00:00,31,35,31,42,33.70967741935484,2012,2013
41903,POL,0,190,88,26.0,6,2012-04-19 22:00:00,2012-05-30 22:00:00,24,42,42,48,41.666666666666664,2012,2012
41904,POL,0,173,68,28.0,9,2012-03-19 23:00:00,2017-09-08 22:00:00,308,44,29,62,41.69805194805195,2012,2017
41908,AUT,0,195,78,27.0,7,2012-02-19 23:00:00,2012-06-04 22:00:00,11,38,46,46,37.18181818181818,2012,2012
41909,CHE,0,187,68,29.0,6,2012-04-18 22:00:00,2017-08-29 22:00:00,95,44,49,57,47.44210526315789,2012,2017
41915,ESP,0,172,68,37.0,14,2005-09-27 22:00:00,2012-09-11 22:00:00,48,49,44,54,43.875,2005,2012
41934,ITA,1,161,53,19.0,8,2012-03-18 23:00:00,2015-08-01 22:00:00,119,62,51,64,52.60504201680672,2012,2015
41947,other,0,169,63,32.0,12,2012-03-11 23:00:00,2017-02-15 23:00:00,62,59,61,70,58.62903225806452,2012,2017
41951,ZAF,0,173,58,34.0,6,2011-03-18 23:00:00,2012-11-09 23:00:00,27,28,32,44,33.592592592592595,2011,2012
41961,POL,0,183,68,24.0,5,2012-03-24 23:00:00,2015-07-18 22:00:00,114,31,53,53,40.46491228070175,2012,2015
41963,USA,0,170,63,27.0,8,2012-03-23 23:00:00,2013-01-04 23:00:00,4,46,44,46,42.5,2012,2013
41965,AUS,0,184,78,29.0,7,2016-10-19 22:00:00,2017-03-24 23:00:00,39,62,57,64,58.82051282051282,2016,2017
41971,POL,0,175,73,35.0,7,2011-06-13 22:00:00,2012-06-22 22:00:00,27,44,40,44,39.44444444444444,2011,2012
41974,POL,0,187,78,26.0,11,2014-03-23 23:00:00,2017-06-04 22:00:00,85,39,53,59,43.188235294117646,2014,2017
41991,DEU,0,150,40,18.0,8,2012-03-23 23:00:00,2012-03-23 23:00:00,1,44,44,44,44.0,2012,2012
41995,NOR,0,165,63,35.0,11,2011-12-13 23:00:00,2012-09-05 22:00:00,4,58,54,59,57.5,2011,2012
42003,SVN,0,173,63,21.0,14,2010-03-16 23:00:00,2017-02-26 23:00:00,63,53,66,68,58.87301587301587,2010,2017
42013,ITA,0,177,73,34.0,12,2012-03-09 23:00:00,2017-08-26 22:00:00,337,51,38,59,42.56973293768546,2012,2017
42014,SWE,0,195,93,14.0,12,2011-09-08 22:00:00,2010-07-24 22:00:00,88,53,36,59,49.82954545454545,2011,2010
42024,USA,0,181,78,28.0,6,2012-03-23 23:00:00,2012-03-24 23:00:00,4,33,33,36,33.25,2012,2012
42028,POL,0,185,73,31.0,5,2012-03-24 23:00:00,2017-08-27 22:00:00,697,38,40,53,38.48780487804878,2012,2017
42043,USA,0,195,88,30.0,22,2012-03-19 23:00:00,2012-01-10 23:00:00,2,52,51,52,51.5,2012,2012
42054,DEU,0,170,68,24.0,8,2011-04-19 22:00:00,2017-08-12 22:00:00,82,51,55,68,50.0,2011,2017
42059,POL,0,178,78,28.0,6,2012-07-23 22:00:00,2012-07-24 22:00:00,4,38,31,38,34.0,2012,2012
42063,SWE,0,176,68,35.0,6,2012-07-24 22:00:00,2013-09-06 22:00:00,3,40,29,40,34.0,2012,2013
42076,BRA,0,175,63,34.0,6,2012-03-28 22:00:00,2012-03-28 22:00:00,1,33,33,33,33.0,2012,2012
42079,other,0,165,58,38.0,19,2009-08-29 22:00:00,2017-03-11 23:00:00,317,57,57,62,46.95268138801262,2009,2017
42083,ESP,0,175,73,38.0,10,2012-03-28 22:00:00,2012-03-28 22:00:00,1,40,40,40,40.0,2012,2012
42087,ESP,0,161,58,24.0,14,2007-05-07 22:00:00,2009-04-08 22:00:00,9,62,46,62,45.888888888888886,2007,2009
42090,ESP,0,187,83,30.0,6,2012-03-29 22:00:00,2012-05-23 22:00:00,6,33,35,36,34.166666666666664,2012,2012
42094,PRT,0,160,53,19.0,5,2012-07-06 22:00:00,2012-07-06 22:00:00,4,38,42,42,37.0,2012,2012
42096,GBR,0,187,83,29.0,8,2011-02-18 23:00:00,2016-12-09 23:00:00,162,49,49,59,51.34567901234568,2011,2016
42098,CZE,0,177,68,37.0,7,2012-03-19 23:00:00,2012-03-16 23:00:00,14,35,36,38,35.357142857142854,2012,2012
42100,ESP,0,181,83,26.0,7,2012-04-20 22:00:00,2017-08-18 22:00:00,138,54,49,63,50.768115942028984,2012,2017
42102,GBR,1,156,48,33.0,10,2013-06-24 22:00:00,2015-03-06 23:00:00,23,53,46,62,51.73913043478261,2013,2015
42109,USA,0,178,63,25.0,6,2012-03-27 22:00:00,2013-04-13 22:00:00,13,44,29,46,39.76923076923077,2012,2013
42114,CHE,0,181,78,31.0,18,2012-06-28 22:00:00,2013-07-17 22:00:00,6,42,40,46,42.166666666666664,2012,2013
42121,ESP,0,179,73,32.0,8,2014-12-20 23:00:00,2014-08-09 22:00:00,4,46,40,49,45.75,2014,2014
42125,PRT,0,164,48,19.0,6,2012-07-03 22:00:00,2012-07-07 22:00:00,2,40,42,42,41.0,2012,2012
42127,USA,0,180,68,26.0,10,2012-05-20 22:00:00,2015-06-22 22:00:00,17,40,65,68,51.94117647058823,2012,2015
42136,SWE,0,175,73,33.0,8,2012-04-30 22:00:00,2012-07-18 22:00:00,3,33,33,33,32.333333333333336,2012,2012
42166,DEU,0,179,78,36.0,13,2011-04-22 22:00:00,2012-07-19 22:00:00,96,51,36,56,44.71875,2011,2012
42169,BRA,0,181,83,30.0,6,2012-02-20 23:00:00,2017-07-29 22:00:00,146,38,51,57,45.417808219178085,2012,2017
42172,ITA,0,189,93,34.0,10,2009-12-07 23:00:00,2011-08-04 22:00:00,4,49,46,49,48.0,2009,2011
42177,BRA,0,181,68,33.0,6,2013-10-06 22:00:00,2013-10-06 22:00:00,2,42,40,42,41.0,2013,2013
42180,ZAF,0,171,73,29.0,7,2012-04-01 22:00:00,2012-04-01 22:00:00,1,42,42,42,42.0,2012,2012
42184,DEU,0,187,78,27.0,6,2012-04-26 22:00:00,2014-08-12 22:00:00,177,46,44,57,42.97175141242938,2012,2014
42194,ESP,0,164,53,22.0,7,2011-09-15 22:00:00,2012-12-28 23:00:00,5,38,46,57,47.2,2011,2012
42197,DEU,0,179,73,33.0,8,2012-03-26 22:00:00,2017-09-11 22:00:00,855,44,61,66,45.39298245614035,2012,2017
42215,POL,0,172,63,43.0,5,2012-06-06 22:00:00,2017-09-08 22:00:00,337,40,40,57,41.42433234421365,2012,2017
42223,ESP,0,175,73,31.0,6,2012-11-02 23:00:00,2017-05-17 22:00:00,72,36,35,51,41.40277777777778,2012,2017
42230,other,1,175,58,23.0,6,2011-07-22 22:00:00,2012-08-14 22:00:00,34,31,31,49,34.970588235294116,2011,2012
42232,RUS,0,180,68,29.0,7,2012-11-03 23:00:00,2014-06-27 22:00:00,7,51,36,53,45.57142857142857,2012,2014
42237,USA,1,176,58,31.0,7,2012-05-23 22:00:00,2012-05-23 22:00:00,1,31,31,31,31.0,2012,2012
42253,ITA,1,163,53,28.0,6,2011-11-25 23:00:00,2011-11-25 23:00:00,1,29,29,29,29.0,2011,2011
42254,POL,0,189,73,32.0,8,2012-05-28 22:00:00,2017-08-08 22:00:00,486,40,50,51,40.25308641975309,2012,2017
42263,ESP,0,186,78,24.0,24,2012-04-06 22:00:00,2014-09-07 22:00:00,106,53,49,57,46.58490566037736,2012,2014
42290,USA,0,160,53,20.0,14,2012-04-03 22:00:00,2012-06-24 22:00:00,26,59,62,62,57.53846153846154,2012,2012
42291,GBR,1,160,48,27.0,8,2012-04-08 22:00:00,2012-04-08 22:00:00,2,28,29,29,28.5,2012,2012
42292,CAN,1,162,58,34.0,7,2012-04-05 22:00:00,2012-04-14 22:00:00,6,31,36,36,32.666666666666664,2012,2012
42322,other,1,160,53,26.0,6,2012-01-14 23:00:00,2012-05-05 22:00:00,24,36,40,44,38.416666666666664,2012,2012
42326,AUT,0,178,73,21.0,7,2011-10-19 22:00:00,2014-03-08 23:00:00,20,36,33,55,40.45,2011,2014
42344,CAN,0,184,73,31.0,8,2012-04-05 22:00:00,2016-04-16 22:00:00,98,51,46,64,52.51020408163265,2012,2016
42350,DEU,0,169,68,33.0,14,2011-08-31 22:00:00,2017-08-19 22:00:00,338,51,49,66,50.56508875739645,2011,2017
42352,ESP,0,180,73,38.0,8,2011-12-23 23:00:00,2015-01-04 23:00:00,40,36,38,49,39.65,2011,2015
42355,DNK,0,174,73,33.0,7,2011-08-11 22:00:00,2017-07-28 22:00:00,147,36,42,51,37.53061224489796,2011,2017
42357,ITA,0,183,73,33.0,13,2012-05-05 22:00:00,2017-05-12 22:00:00,106,48,48,66,51.56603773584906,2012,2017
42366,AUT,0,172,53,20.0,5,2012-04-20 22:00:00,2012-05-25 22:00:00,8,40,33,40,35.5,2012,2012
42376,NOR,0,178,63,36.0,9,2012-02-05 23:00:00,2012-05-27 22:00:00,25,40,33,46,39.12,2012,2012
42380,NOR,0,180,73,37.0,6,2012-07-12 22:00:00,2014-05-05 22:00:00,32,42,51,51,40.71875,2012,2014
42390,ESP,0,174,73,28.0,6,2012-04-11 22:00:00,2012-04-17 22:00:00,34,38,36,44,34.529411764705884,2012,2012
42396,POL,0,188,83,27.0,7,2011-05-01 22:00:00,2011-07-15 22:00:00,2,30,32,32,31.0,2011,2011
42400,ESP,0,171,63,26.0,7,2012-04-01 22:00:00,2013-12-23 23:00:00,26,49,38,51,41.26923076923077,2012,2013
42401,GBR,0,182,68,27.0,7,2012-03-29 22:00:00,2012-03-31 22:00:00,2,48,49,49,48.5,2012,2012
42416,POL,0,172,68,43.0,25,2012-04-11 22:00:00,2017-05-13 22:00:00,285,57,51,66,52.4280701754386,2012,2017
42428,AUS,0,172,83,29.0,6,2012-01-14 23:00:00,2011-11-30 23:00:00,2,46,42,46,44.0,2012,2011
42438,other,0,179,68,33.0,8,2012-04-05 22:00:00,2017-09-06 22:00:00,315,33,51,66,44.8984126984127,2012,2017
42439,ESP,0,188,78,22.0,6,2012-03-30 22:00:00,2014-05-30 22:00:00,56,49,55,57,47.232142857142854,2012,2014
42459,ITA,0,182,68,28.0,9,2012-07-27 22:00:00,2012-07-27 22:00:00,4,44,41,48,43.25,2012,2012
42461,USA,0,182,73,28.0,7,2011-11-15 23:00:00,2012-04-25 22:00:00,6,44,51,51,47.666666666666664,2011,2012
42464,NOR,0,170,68,26.0,17,2012-08-06 22:00:00,2012-10-05 22:00:00,3,40,53,53,44.666666666666664,2012,2012
42478,POL,1,170,58,31.0,9,2010-03-20 23:00:00,2017-06-19 22:00:00,277,44,55,59,45.234657039711195,2010,2017
42504,ESP,0,184,68,38.0,17,2009-05-19 22:00:00,2017-08-18 22:00:00,193,64,43,64,52.15544041450777,2009,2017
42505,other,0,175,63,22.0,10,2012-04-13 22:00:00,2012-04-13 22:00:00,1,46,46,46,46.0,2012,2012
42528,other,1,164,58,36.0,26,2012-04-16 22:00:00,2013-06-11 22:00:00,17,51,44,55,48.94117647058823,2012,2013
42534,FRA,0,173,58,36.0,5,2012-05-14 22:00:00,2014-09-05 22:00:00,10,38,39,44,39.1,2012,2014
42548,USA,0,182,78,28.0,11,2016-03-13 23:00:00,2016-05-22 22:00:00,7,51,51,57,53.57142857142857,2016,2016
42568,GBR,0,174,58,22.0,7,2012-05-04 22:00:00,2017-02-03 23:00:00,37,44,55,62,50.567567567567565,2012,2017
42582,ITA,0,193,63,34.0,7,2012-04-18 22:00:00,2014-09-27 22:00:00,51,46,40,49,38.745098039215684,2012,2014
42585,RUS,0,193,68,31.0,7,2011-05-12 22:00:00,2012-10-30 23:00:00,7,42,51,51,44.142857142857146,2011,2012
42590,other,0,188,73,29.0,10,2012-04-17 22:00:00,2013-07-02 22:00:00,10,51,46,55,45.1,2012,2013
42607,ITA,0,175,68,19.0,8,2012-03-31 22:00:00,2017-08-23 22:00:00,104,46,66,68,58.61538461538461,2012,2017
42610,FRA,0,140,40,16.0,17,2012-04-08 22:00:00,2013-05-03 22:00:00,35,38,36,44,36.57142857142857,2012,2013
42617,HRV,0,174,78,31.0,6,2012-05-18 22:00:00,2014-05-21 22:00:00,47,33,46,46,35.702127659574465,2012,2014
42619,NLD,0,180,68,38.0,19,2012-04-13 22:00:00,2017-04-14 22:00:00,47,57,49,64,49.808510638297875,2012,2017
42622,DEU,0,193,68,28.0,6,2011-06-17 22:00:00,2017-08-18 22:00:00,200,31,57,66,45.1,2011,2017
42624,other,0,171,68,25.0,9,2012-04-15 22:00:00,2015-10-08 22:00:00,87,38,49,51,37.39080459770115,2012,2015
42632,ESP,0,178,63,28.0,6,2012-03-06 23:00:00,2012-12-07 23:00:00,31,55,49,55,41.32258064516129,2012,2012
42652,ITA,1,165,48,30.0,6,2012-04-21 22:00:00,2017-09-04 22:00:00,175,40,53,53,42.78285714285714,2012,2017
42662,NOR,0,180,83,28.0,6,2012-07-13 22:00:00,2017-08-23 22:00:00,57,40,42,44,37.96491228070175,2012,2017
42686,RUS,0,174,73,25.0,8,2012-05-03 22:00:00,2016-05-05 22:00:00,58,49,62,62,46.6551724137931,2012,2016
42687,FRA,0,185,78,26.0,7,2012-04-24 22:00:00,2012-03-25 22:00:00,4,38,36,42,36.25,2012,2012
42697,POL,0,180,68,31.0,17,2001-07-05 22:00:00,2017-08-25 22:00:00,611,31,57,64,52.710310965630114,2001,2017
42702,FRA,0,173,73,22.0,7,2012-03-26 22:00:00,2012-04-30 22:00:00,14,55,48,57,48.5,2012,2012
42721,DEU,0,185,78,36.0,13,2012-05-05 22:00:00,2012-05-05 22:00:00,1,50,50,50,50.0,2012,2012
42725,PRT,0,184,68,28.0,5,2012-04-24 22:00:00,2014-12-05 23:00:00,15,31,36,38,33.2,2012,2014
42727,POL,0,172,73,33.0,14,2012-04-28 22:00:00,2014-04-13 22:00:00,95,57,51,62,50.83157894736842,2012,2014
42731,USA,0,181,73,24.0,9,2011-07-20 22:00:00,2013-05-13 22:00:00,35,52,55,64,54.65714285714286,2011,2013
